L_Mn_drive,L_Mn_tail1,L_Mp_stg1,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,mul_cap,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Slew Rate Value
3.75E-07,2.80E-06,4.00E-07,2,20,22.4,140,360,10,7.52E-09,9.15E-09,1.93E-05,55.76,1.57E+08,2.32E+06,1.57E+08,1.06E-03,51.21,1.47E+08
3.75E-07,2.80E-06,4.50E-07,2,20,22.4,140,404,10,7.62E-09,9.18E-09,1.76E-05,50.58,1.43E+08,2.11E+06,1.45E+08,1.06E-03,51.52,1.34E+08
3.75E-07,2.90E-06,2.00E-07,2,20,23.2,145,180,10,6.86E-09,9.35E-09,3.71E-05,78.57,2.06E+08,3.60E+06,2.08E+08,1.10E-03,49.27,1.82E+08
3.75E-07,2.90E-06,2.50E-07,2,20,23.2,145,225,10,7.01E-09,9.13E-09,2.96E-05,72.51,1.95E+08,3.22E+06,1.96E+08,1.10E-03,49.92,1.77E+08
3.75E-07,2.90E-06,3.00E-07,2,20,23.2,145,270,10,7.15E-09,9.06E-09,2.47E-05,67.21,1.85E+08,2.92E+06,1.87E+08,1.10E-03,50.4,1.69E+08
3.75E-07,2.90E-06,3.50E-07,2,20,23.2,145,315,10,7.29E-09,9.05E-09,2.15E-05,61.36,1.73E+08,2.63E+06,1.75E+08,1.10E-03,50.8,1.62E+08
3.75E-07,2.90E-06,4.00E-07,2,20,23.2,145,360,10,7.40E-09,9.07E-09,1.93E-05,55.71,1.60E+08,2.38E+06,1.60E+08,1.10E-03,51.16,1.56E+08
3.75E-07,2.90E-06,4.50E-07,2,20,23.2,145,404,10,7.49E-09,9.09E-09,1.77E-05,50.19,1.48E+08,2.17E+06,1.49E+08,1.10E-03,51.47,1.45E+08
3.75E-07,3.00E-06,2.00E-07,3,20,24,150,180,10,8.09E-09,1.02E-08,3.68E-05,78.01,1.55E+08,2.60E+06,1.56E+08,7.57E-04,49.93,1.26E+08
3.75E-07,3.00E-06,2.50E-07,3,20,24,150,225,10,8.29E-09,1.01E-08,2.92E-05,72.95,1.48E+08,2.35E+06,1.49E+08,7.57E-04,50.55,1.20E+08
3.75E-07,3.00E-06,3.00E-07,3,20,24,150,270,10,8.49E-09,1.01E-08,2.44E-05,67.87,1.40E+08,2.13E+06,1.42E+08,7.57E-04,51.01,1.16E+08
3.75E-07,3.00E-06,3.50E-07,3,20,24,150,315,10,8.67E-09,1.01E-08,2.12E-05,62.16,1.31E+08,1.93E+06,1.33E+08,7.57E-04,51.39,1.08E+08
3.75E-07,3.00E-06,4.00E-07,3,20,24,150,360,10,8.83E-09,1.02E-08,1.90E-05,56.57,1.22E+08,1.75E+06,1.22E+08,7.57E-04,51.74,1.05E+08
3.75E-07,3.00E-06,4.50E-07,3,20,24,150,404,10,8.97E-09,1.02E-08,1.74E-05,51.22,1.13E+08,1.59E+06,1.14E+08,7.57E-04,52.04,1.00E+08
4.00E-07,1.00E-06,2.00E-07,1,22,8,50,180,10,7.76E-09,9.78E-09,3.63E-05,79.94,1.66E+08,2.85E+06,1.67E+08,8.46E-04,49.64,1.35E+08
4.00E-07,1.00E-06,2.50E-07,1,22,8,50,225,10,7.95E-09,9.62E-09,2.88E-05,74.92,1.58E+08,2.55E+06,1.58E+08,8.46E-04,50.26,1.31E+08
4.00E-07,1.00E-06,3.00E-07,1,22,8,50,270,10,8.14E-09,9.59E-09,2.40E-05,69.9,1.51E+08,2.32E+06,1.52E+08,8.46E-04,50.72,1.23E+08
4.00E-07,1.00E-06,3.50E-07,1,22,8,50,315,10,8.34E-09,9.62E-09,2.07E-05,64.05,1.42E+08,2.10E+06,1.43E+08,8.46E-04,51.1,1.17E+08
4.00E-07,1.00E-06,4.00E-07,1,22,8,50,360,10,8.53E-09,9.66E-09,1.85E-05,58.27,1.31E+08,1.91E+06,1.32E+08,8.46E-04,51.43,1.07E+08
4.00E-07,1.00E-06,4.50E-07,1,22,8,50,404,10,8.72E-09,9.71E-09,1.69E-05,52.68,1.21E+08,1.74E+06,1.22E+08,8.46E-04,51.73,1.05E+08
4.00E-07,1.10E-06,2.00E-07,1,22,8.8,55,180,10,7.43E-09,9.53E-09,3.64E-05,80.42,1.79E+08,3.07E+06,1.82E+08,9.22E-04,49.52,1.48E+08
4.00E-07,1.10E-06,2.50E-07,1,22,8.8,55,225,10,7.61E-09,9.36E-09,2.89E-05,75.23,1.71E+08,2.77E+06,1.74E+08,9.22E-04,50.14,1.41E+08
4.00E-07,1.10E-06,3.00E-07,1,22,8.8,55,270,10,7.78E-09,9.32E-09,2.40E-05,69.37,1.62E+08,2.50E+06,1.62E+08,9.22E-04,50.6,1.36E+08
4.00E-07,1.10E-06,3.50E-07,1,22,8.8,55,315,10,7.96E-09,9.33E-09,2.08E-05,63.53,1.52E+08,2.28E+06,1.53E+08,9.22E-04,50.99,1.29E+08
4.00E-07,1.10E-06,4.00E-07,1,22,8.8,55,360,10,8.13E-09,9.36E-09,1.86E-05,57.59,1.41E+08,2.06E+06,1.43E+08,9.22E-04,51.33,1.23E+08
4.00E-07,1.10E-06,4.50E-07,1,22,8.8,55,404,10,8.30E-09,9.40E-09,1.69E-05,52.18,1.30E+08,1.88E+06,1.30E+08,9.22E-04,51.63,1.11E+08
4.00E-07,1.20E-06,2.00E-07,1,22,9.6,60,180,10,7.15E-09,9.33E-09,3.64E-05,80.97,1.93E+08,3.31E+06,1.94E+08,9.97E-04,49.39,1.60E+08
4.00E-07,1.20E-06,2.50E-07,1,22,9.6,60,225,10,7.31E-09,9.14E-09,2.89E-05,74.32,1.81E+08,2.98E+06,1.84E+08,9.97E-04,50.02,1.53E+08
4.00E-07,1.20E-06,3.00E-07,1,22,9.6,60,270,10,7.48E-09,9.09E-09,2.41E-05,68.8,1.71E+08,2.69E+06,1.73E+08,9.97E-04,50.49,1.48E+08
4.00E-07,1.20E-06,3.50E-07,1,22,9.6,60,315,10,7.64E-09,9.09E-09,2.08E-05,63.07,1.62E+08,2.43E+06,1.63E+08,9.97E-04,50.88,1.40E+08
4.00E-07,1.20E-06,4.00E-07,1,22,9.6,60,360,10,7.79E-09,9.11E-09,1.86E-05,57.02,1.51E+08,2.21E+06,1.52E+08,9.97E-04,51.23,1.34E+08
4.00E-07,1.20E-06,4.50E-07,1,22,9.6,60,404,10,7.94E-09,9.15E-09,1.70E-05,51.44,1.38E+08,2.00E+06,1.40E+08,9.97E-04,51.53,1.21E+08
4.00E-07,1.30E-06,2.00E-07,1,22,10.4,65,180,10,6.96E-09,9.20E-09,3.65E-05,79.34,1.99E+08,3.49E+06,1.99E+08,1.07E-03,49.29,1.70E+08
4.00E-07,1.30E-06,2.50E-07,1,22,10.4,65,225,10,7.11E-09,9.00E-09,2.90E-05,74.73,1.91E+08,3.12E+06,1.92E+08,1.07E-03,49.93,1.66E+08
4.00E-07,1.30E-06,3.00E-07,1,22,10.4,65,270,10,7.27E-09,8.93E-09,2.41E-05,69.04,1.81E+08,2.83E+06,1.83E+08,1.07E-03,50.4,1.57E+08
4.00E-07,1.30E-06,3.50E-07,1,22,10.4,65,315,10,7.42E-09,8.93E-09,2.09E-05,62.96,1.69E+08,2.55E+06,1.71E+08,1.07E-03,50.79,1.49E+08
4.00E-07,1.30E-06,4.00E-07,1,22,10.4,65,360,10,7.56E-09,8.95E-09,1.87E-05,56.93,1.58E+08,2.32E+06,1.58E+08,1.07E-03,51.14,1.36E+08
4.00E-07,1.30E-06,4.50E-07,1,22,10.4,65,404,10,7.70E-09,8.98E-09,1.70E-05,51.77,1.43E+08,2.11E+06,1.45E+08,1.07E-03,51.45,1.28E+08
4.00E-07,1.40E-06,2.00E-07,1,22,11.2,70,180,10,6.74E-09,9.05E-09,3.66E-05,79.7,2.11E+08,3.71E+06,2.13E+08,1.14E-03,49.17,1.83E+08
4.00E-07,1.40E-06,2.50E-07,1,22,11.2,70,225,10,6.88E-09,8.83E-09,2.90E-05,74.99,2.03E+08,3.32E+06,2.04E+08,1.14E-03,49.81,1.79E+08
4.00E-07,1.40E-06,3.00E-07,1,22,11.2,70,270,10,7.03E-09,8.76E-09,2.42E-05,68.39,1.89E+08,3.00E+06,1.91E+08,1.14E-03,50.3,1.69E+08
4.00E-07,1.40E-06,3.50E-07,1,22,11.2,70,315,10,7.17E-09,8.75E-09,2.09E-05,62.55,1.77E+08,2.72E+06,1.79E+08,1.14E-03,50.69,1.61E+08
4.00E-07,1.40E-06,4.00E-07,1,22,11.2,70,360,10,7.30E-09,8.76E-09,1.87E-05,56.57,1.66E+08,2.45E+06,1.67E+08,1.14E-03,51.04,1.46E+08
4.00E-07,1.40E-06,4.50E-07,1,22,11.2,70,404,10,7.42E-09,8.78E-09,1.71E-05,51.34,1.51E+08,2.24E+06,1.52E+08,1.14E-03,51.35,1.38E+08
4.00E-07,1.50E-06,2.00E-07,1,22,12,75,180,10,6.55E-09,8.92E-09,3.67E-05,80.07,2.22E+08,3.91E+06,2.25E+08,1.22E-03,49.05,1.95E+08
4.00E-07,1.50E-06,2.50E-07,1,22,12,75,225,10,6.68E-09,8.69E-09,2.91E-05,73.8,2.10E+08,3.53E+06,2.12E+08,1.22E-03,49.7,1.88E+08
4.00E-07,1.50E-06,3.00E-07,1,22,12,75,270,10,6.82E-09,8.61E-09,2.43E-05,68.39,2.00E+08,3.16E+06,2.00E+08,1.22E-03,50.19,1.81E+08
4.00E-07,1.50E-06,3.50E-07,1,22,12,75,315,10,6.95E-09,8.59E-09,2.10E-05,62.25,1.88E+08,2.87E+06,1.89E+08,1.22E-03,50.59,1.72E+08
4.00E-07,1.50E-06,4.00E-07,1,22,12,75,360,10,7.06E-09,8.59E-09,1.88E-05,56.32,1.73E+08,2.59E+06,1.75E+08,1.22E-03,50.95,1.63E+08
4.00E-07,1.50E-06,4.50E-07,1,22,12,75,404,10,7.17E-09,8.62E-09,1.71E-05,50.42,1.60E+08,2.36E+06,1.60E+08,1.22E-03,51.26,1.47E+08
4.00E-07,1.60E-06,2.00E-07,1,22,12.8,80,180,10,6.38E-09,8.81E-09,3.67E-05,80.45,2.34E+08,4.13E+06,2.37E+08,1.29E-03,48.94,2.09E+08
4.00E-07,1.60E-06,2.50E-07,1,22,12.8,80,225,10,6.50E-09,8.57E-09,2.92E-05,74,2.21E+08,3.71E+06,2.24E+08,1.29E-03,49.6,2.00E+08
4.00E-07,1.60E-06,3.00E-07,1,22,12.8,80,270,10,6.63E-09,8.47E-09,2.43E-05,68.38,2.11E+08,3.34E+06,2.13E+08,1.29E-03,50.09,1.92E+08
4.00E-07,1.60E-06,3.50E-07,1,22,12.8,80,315,10,6.75E-09,8.45E-09,2.11E-05,61.95,1.94E+08,3.02E+06,1.95E+08,1.29E-03,50.49,1.82E+08
4.00E-07,1.60E-06,4.00E-07,1,22,12.8,80,360,10,6.86E-09,8.45E-09,1.88E-05,55.67,1.83E+08,2.73E+06,1.85E+08,1.29E-03,50.85,1.74E+08
4.00E-07,1.60E-06,4.50E-07,1,22,12.8,80,404,10,6.96E-09,8.47E-09,1.72E-05,50.23,1.67E+08,2.48E+06,1.68E+08,1.29E-03,51.16,1.57E+08
4.00E-07,1.70E-06,2.00E-07,1,22,13.6,85,180,10,6.22E-09,8.71E-09,3.68E-05,80.89,2.45E+08,4.35E+06,2.46E+08,1.36E-03,48.83,2.20E+08
4.00E-07,1.70E-06,2.50E-07,1,22,13.6,85,225,10,6.34E-09,8.46E-09,2.93E-05,74.21,2.32E+08,3.88E+06,2.35E+08,1.36E-03,49.49,2.14E+08
4.00E-07,1.70E-06,3.00E-07,1,22,13.6,85,270,10,6.46E-09,8.36E-09,2.44E-05,67.72,2.17E+08,3.51E+06,2.19E+08,1.36E-03,49.99,2.00E+08
4.00E-07,1.70E-06,3.50E-07,1,22,13.6,85,315,10,6.58E-09,8.33E-09,2.11E-05,61.7,2.04E+08,3.15E+06,2.05E+08,1.36E-03,50.4,1.95E+08
4.00E-07,1.70E-06,4.00E-07,1,22,13.6,85,360,10,6.67E-09,8.33E-09,1.89E-05,55.63,1.89E+08,2.87E+06,1.90E+08,1.36E-03,50.76,1.83E+08
4.00E-07,1.70E-06,4.50E-07,1,22,13.6,85,404,10,6.77E-09,8.34E-09,1.72E-05,50.16,1.73E+08,2.60E+06,1.75E+08,1.36E-03,51.07,1.67E+08
4.00E-07,1.80E-06,2.00E-07,1,22,14.4,90,180,10,6.11E-09,8.64E-09,3.69E-05,81.35,2.55E+08,4.51E+06,2.55E+08,1.43E-03,48.73,2.30E+08
4.00E-07,1.80E-06,2.50E-07,1,22,14.4,90,225,10,6.22E-09,8.38E-09,2.93E-05,74.51,2.41E+08,4.02E+06,2.42E+08,1.43E-03,49.4,2.23E+08
4.00E-07,1.80E-06,3.00E-07,1,22,14.4,90,270,10,6.34E-09,8.28E-09,2.45E-05,67.87,2.25E+08,3.63E+06,2.28E+08,1.43E-03,49.9,2.08E+08
4.00E-07,1.80E-06,3.50E-07,1,22,14.4,90,315,10,6.45E-09,8.24E-09,2.12E-05,61.61,2.12E+08,3.27E+06,2.14E+08,1.43E-03,50.31,2.01E+08
4.00E-07,1.80E-06,4.00E-07,1,22,14.4,90,360,10,6.54E-09,8.24E-09,1.89E-05,55.27,1.97E+08,2.96E+06,1.97E+08,1.43E-03,50.68,1.91E+08
4.00E-07,1.80E-06,4.50E-07,1,22,14.4,90,404,10,6.63E-09,8.25E-09,1.73E-05,49.65,1.79E+08,2.70E+06,1.81E+08,1.43E-03,50.99,1.74E+08
4.00E-07,1.90E-06,3.00E-07,1,22,15.2,95,270,10,6.20E-09,8.19E-09,2.45E-05,67.87,2.35E+08,3.78E+06,2.37E+08,1.50E-03,49.8,2.24E+08
4.00E-07,1.90E-06,3.50E-07,1,22,15.2,95,315,10,6.30E-09,8.15E-09,2.12E-05,61.44,2.16E+08,3.42E+06,2.19E+08,1.50E-03,50.22,2.13E+08
4.00E-07,1.90E-06,4.00E-07,1,22,15.2,95,360,10,6.39E-09,8.14E-09,1.90E-05,55.39,2.01E+08,3.08E+06,2.02E+08,1.50E-03,50.58,1.94E+08
4.00E-07,1.90E-06,4.50E-07,1,22,15.2,95,404,10,6.47E-09,8.15E-09,1.73E-05,49.77,1.84E+08,2.82E+06,1.86E+08,1.50E-03,50.9,1.84E+08
4.00E-07,2.00E-06,2.00E-07,2,22,16,100,180,10,7.94E-09,9.92E-09,3.63E-05,78.5,1.59E+08,2.68E+06,1.60E+08,7.83E-04,49.9,1.27E+08
4.00E-07,2.00E-06,2.50E-07,2,22,16,100,225,10,8.13E-09,9.78E-09,2.87E-05,73.44,1.52E+08,2.41E+06,1.53E+08,7.83E-04,50.52,1.24E+08
4.00E-07,2.00E-06,3.00E-07,2,22,16,100,270,10,8.33E-09,9.76E-09,2.39E-05,68.37,1.44E+08,2.19E+06,1.46E+08,7.83E-04,50.98,1.18E+08
4.00E-07,2.00E-06,3.50E-07,2,22,16,100,315,10,8.51E-09,9.79E-09,2.07E-05,62.61,1.35E+08,1.98E+06,1.37E+08,7.83E-04,51.37,1.12E+08
4.00E-07,2.00E-06,4.00E-07,2,22,16,100,360,10,8.67E-09,9.83E-09,1.85E-05,56.97,1.25E+08,1.80E+06,1.25E+08,7.83E-04,51.71,1.07E+08
4.00E-07,2.00E-06,4.50E-07,2,22,16,100,404,10,8.82E-09,9.89E-09,1.68E-05,51.55,1.16E+08,1.64E+06,1.17E+08,7.83E-04,52.01,1.01E+08
4.00E-07,2.10E-06,2.00E-07,2,22,16.8,105,180,10,7.76E-09,9.79E-09,3.63E-05,78.71,1.66E+08,2.79E+06,1.67E+08,8.18E-04,49.84,1.34E+08
4.00E-07,2.10E-06,2.50E-07,2,22,16.8,105,225,10,7.95E-09,9.64E-09,2.88E-05,73.54,1.58E+08,2.50E+06,1.58E+08,8.18E-04,50.47,1.31E+08
4.00E-07,2.10E-06,3.00E-07,2,22,16.8,105,270,10,8.14E-09,9.61E-09,2.40E-05,67.84,1.49E+08,2.28E+06,1.50E+08,8.18E-04,50.93,1.24E+08
4.00E-07,2.10E-06,3.50E-07,2,22,16.8,105,315,10,8.31E-09,9.63E-09,2.07E-05,62.28,1.40E+08,2.06E+06,1.41E+08,8.18E-04,51.31,1.18E+08
4.00E-07,2.10E-06,4.00E-07,2,22,16.8,105,360,10,8.46E-09,9.67E-09,1.85E-05,56.71,1.30E+08,1.87E+06,1.30E+08,8.18E-04,51.66,1.12E+08
4.00E-07,2.10E-06,4.50E-07,2,22,16.8,105,404,10,8.60E-09,9.72E-09,1.69E-05,51.26,1.20E+08,1.70E+06,1.21E+08,8.18E-04,51.96,1.02E+08
4.00E-07,2.20E-06,2.00E-07,2,22,17.6,110,180,10,7.60E-09,9.67E-09,3.63E-05,78.87,1.72E+08,2.90E+06,1.74E+08,8.54E-04,49.78,1.41E+08
4.00E-07,2.20E-06,2.50E-07,2,22,17.6,110,225,10,7.78E-09,9.50E-09,2.88E-05,73.65,1.64E+08,2.61E+06,1.65E+08,8.54E-04,50.41,1.37E+08
4.00E-07,2.20E-06,3.00E-07,2,22,17.6,110,270,10,7.96E-09,9.47E-09,2.40E-05,67.83,1.55E+08,2.36E+06,1.55E+08,8.54E-04,50.87,1.30E+08
4.00E-07,2.20E-06,3.50E-07,2,22,17.6,110,315,10,8.13E-09,9.49E-09,2.07E-05,62.11,1.45E+08,2.14E+06,1.47E+08,8.54E-04,51.26,1.23E+08
4.00E-07,2.20E-06,4.00E-07,2,22,17.6,110,360,10,8.27E-09,9.52E-09,1.85E-05,56.34,1.35E+08,1.94E+06,1.36E+08,8.54E-04,51.6,1.17E+08
4.00E-07,2.20E-06,4.50E-07,2,22,17.6,110,404,10,8.40E-09,9.57E-09,1.69E-05,51.03,1.24E+08,1.77E+06,1.24E+08,8.54E-04,51.91,1.11E+08
4.00E-07,2.30E-06,2.00E-07,2,22,18.4,115,180,10,7.49E-09,9.58E-09,3.64E-05,79.16,1.77E+08,2.98E+06,1.79E+08,8.88E-04,49.73,1.46E+08
4.00E-07,2.30E-06,2.50E-07,2,22,18.4,115,225,10,7.66E-09,9.41E-09,2.88E-05,72.82,1.67E+08,2.69E+06,1.68E+08,8.88E-04,50.36,1.42E+08
4.00E-07,2.30E-06,3.00E-07,2,22,18.4,115,270,10,7.84E-09,9.37E-09,2.40E-05,67.97,1.59E+08,2.43E+06,1.59E+08,8.88E-04,50.83,1.34E+08
4.00E-07,2.30E-06,3.50E-07,2,22,18.4,115,315,10,8.00E-09,9.39E-09,2.08E-05,61.98,1.48E+08,2.21E+06,1.50E+08,8.88E-04,51.22,1.27E+08
4.00E-07,2.30E-06,4.00E-07,2,22,18.4,115,360,10,8.14E-09,9.42E-09,1.85E-05,56.35,1.38E+08,1.99E+06,1.39E+08,8.88E-04,51.56,1.16E+08
4.00E-07,2.30E-06,4.50E-07,2,22,18.4,115,404,10,8.26E-09,9.47E-09,1.69E-05,51.07,1.27E+08,1.82E+06,1.27E+08,8.88E-04,51.87,1.15E+08
4.00E-07,2.40E-06,2.00E-07,2,22,19.2,120,180,10,7.35E-09,9.48E-09,3.64E-05,79.38,1.83E+08,3.08E+06,1.85E+08,9.24E-04,49.67,1.51E+08
4.00E-07,2.40E-06,2.50E-07,2,22,19.2,120,225,10,7.51E-09,9.30E-09,2.89E-05,72.91,1.73E+08,2.79E+06,1.75E+08,9.24E-04,50.3,1.46E+08
4.00E-07,2.40E-06,3.00E-07,2,22,19.2,120,270,10,7.68E-09,9.26E-09,2.40E-05,67.4,1.63E+08,2.51E+06,1.64E+08,9.24E-04,50.78,1.38E+08
4.00E-07,2.40E-06,3.50E-07,2,22,19.2,120,315,10,7.84E-09,9.27E-09,2.08E-05,61.81,1.54E+08,2.28E+06,1.55E+08,9.24E-04,51.17,1.32E+08
4.00E-07,2.40E-06,4.00E-07,2,22,19.2,120,360,10,7.97E-09,9.29E-09,1.86E-05,56,1.43E+08,2.06E+06,1.45E+08,9.24E-04,51.51,1.21E+08
4.00E-07,2.40E-06,4.50E-07,2,22,19.2,120,404,10,8.09E-09,9.33E-09,1.69E-05,50.57,1.31E+08,1.88E+06,1.32E+08,9.24E-04,51.82,1.21E+08
4.00E-07,2.50E-06,2.00E-07,2,22,20,125,180,10,7.21E-09,9.38E-09,3.64E-05,77.68,1.87E+08,3.19E+06,1.89E+08,9.59E-04,49.61,1.58E+08
4.00E-07,2.50E-06,2.50E-07,2,22,20,125,225,10,7.38E-09,9.20E-09,2.89E-05,72.99,1.79E+08,2.88E+06,1.81E+08,9.59E-04,50.25,1.51E+08
4.00E-07,2.50E-06,3.00E-07,2,22,20,125,270,10,7.54E-09,9.15E-09,2.41E-05,67.38,1.69E+08,2.60E+06,1.70E+08,9.59E-04,50.72,1.46E+08
4.00E-07,2.50E-06,3.50E-07,2,22,20,125,315,10,7.69E-09,9.15E-09,2.08E-05,61.5,1.57E+08,2.36E+06,1.57E+08,9.59E-04,51.11,1.37E+08
4.00E-07,2.50E-06,4.00E-07,2,22,20,125,360,10,7.81E-09,9.18E-09,1.86E-05,55.86,1.46E+08,2.13E+06,1.48E+08,9.59E-04,51.46,1.26E+08
4.00E-07,2.50E-06,4.50E-07,2,22,20,125,404,10,7.93E-09,9.21E-09,1.70E-05,50.46,1.35E+08,1.94E+06,1.36E+08,9.59E-04,51.77,1.27E+08
4.00E-07,2.60E-06,2.00E-07,2,22,20.8,130,180,10,7.09E-09,9.30E-09,3.65E-05,77.84,1.92E+08,3.31E+06,1.94E+08,9.94E-04,49.55,1.65E+08
4.00E-07,2.60E-06,2.50E-07,2,22,20.8,130,225,10,7.25E-09,9.10E-09,2.89E-05,73.08,1.84E+08,2.97E+06,1.86E+08,9.94E-04,50.19,1.58E+08
4.00E-07,2.60E-06,3.00E-07,2,22,20.8,130,270,10,7.40E-09,9.04E-09,2.41E-05,67.38,1.74E+08,2.69E+06,1.76E+08,9.94E-04,50.67,1.52E+08
4.00E-07,2.60E-06,3.50E-07,2,22,20.8,130,315,10,7.55E-09,9.04E-09,2.08E-05,61.37,1.62E+08,2.43E+06,1.63E+08,9.94E-04,51.06,1.43E+08
4.00E-07,2.60E-06,4.00E-07,2,22,20.8,130,360,10,7.67E-09,9.07E-09,1.86E-05,55.53,1.51E+08,2.21E+06,1.52E+08,9.94E-04,51.41,1.30E+08
4.00E-07,2.60E-06,4.50E-07,2,22,20.8,130,404,10,7.78E-09,9.10E-09,1.70E-05,50.39,1.38E+08,1.99E+06,1.39E+08,9.94E-04,51.72,1.31E+08
4.00E-07,2.70E-06,2.00E-07,2,22,21.6,135,180,10,6.97E-09,9.21E-09,3.65E-05,77.95,1.98E+08,3.42E+06,1.98E+08,1.03E-03,49.49,1.69E+08
4.00E-07,2.70E-06,2.50E-07,2,22,21.6,135,225,10,7.13E-09,9.01E-09,2.90E-05,73.19,1.90E+08,3.06E+06,1.92E+08,1.03E-03,50.14,1.63E+08
4.00E-07,2.70E-06,3.00E-07,2,22,21.6,135,270,10,7.28E-09,8.95E-09,2.41E-05,67.36,1.80E+08,2.77E+06,1.82E+08,1.03E-03,50.62,1.57E+08
4.00E-07,2.70E-06,3.50E-07,2,22,21.6,135,315,10,7.42E-09,8.95E-09,2.09E-05,61.21,1.68E+08,2.50E+06,1.69E+08,1.03E-03,51.01,1.52E+08
4.00E-07,2.70E-06,4.00E-07,2,22,21.6,135,360,10,7.53E-09,8.96E-09,1.87E-05,55.45,1.54E+08,2.27E+06,1.55E+08,1.03E-03,51.37,1.42E+08
4.00E-07,2.70E-06,4.50E-07,2,22,21.6,135,404,10,7.64E-09,9.00E-09,1.70E-05,49.97,1.42E+08,2.06E+06,1.44E+08,1.03E-03,51.67,1.30E+08
4.00E-07,2.80E-06,2.00E-07,2,22,22.4,140,180,10,6.89E-09,9.16E-09,3.65E-05,78.17,2.03E+08,3.50E+06,2.03E+08,1.06E-03,49.44,1.74E+08
4.00E-07,2.80E-06,2.50E-07,2,22,22.4,140,225,10,7.04E-09,8.95E-09,2.90E-05,73.35,1.95E+08,3.13E+06,1.95E+08,1.06E-03,50.09,1.68E+08
4.00E-07,2.80E-06,3.00E-07,2,22,22.4,140,270,10,7.19E-09,8.88E-09,2.42E-05,66.85,1.81E+08,2.84E+06,1.84E+08,1.06E-03,50.57,1.62E+08
4.00E-07,2.80E-06,3.50E-07,2,22,22.4,140,315,10,7.32E-09,8.87E-09,2.09E-05,61.07,1.69E+08,2.56E+06,1.71E+08,1.06E-03,50.97,1.57E+08
4.00E-07,2.80E-06,4.00E-07,2,22,22.4,140,360,10,7.44E-09,8.89E-09,1.87E-05,55.32,1.58E+08,2.32E+06,1.58E+08,1.06E-03,51.32,1.48E+08
4.00E-07,2.80E-06,4.50E-07,2,22,22.4,140,404,10,7.54E-09,8.92E-09,1.70E-05,50.14,1.44E+08,2.11E+06,1.46E+08,1.06E-03,51.63,1.34E+08
4.00E-07,2.90E-06,2.00E-07,2,22,23.2,145,180,10,6.79E-09,9.08E-09,3.66E-05,78.28,2.08E+08,3.61E+06,2.10E+08,1.10E-03,49.39,1.80E+08
4.00E-07,2.90E-06,2.50E-07,2,22,23.2,145,225,10,6.93E-09,8.87E-09,2.90E-05,72.17,1.97E+08,3.23E+06,1.97E+08,1.10E-03,50.04,1.74E+08
4.00E-07,2.90E-06,3.00E-07,2,22,23.2,145,270,10,7.07E-09,8.80E-09,2.42E-05,66.83,1.87E+08,2.92E+06,1.88E+08,1.10E-03,50.52,1.69E+08
4.00E-07,2.90E-06,3.50E-07,2,22,23.2,145,315,10,7.21E-09,8.79E-09,2.09E-05,60.94,1.74E+08,2.64E+06,1.76E+08,1.10E-03,50.92,1.61E+08
4.00E-07,2.90E-06,4.00E-07,2,22,23.2,145,360,10,7.31E-09,8.80E-09,1.87E-05,55.27,1.61E+08,2.39E+06,1.61E+08,1.10E-03,51.28,1.52E+08
4.00E-07,2.90E-06,4.50E-07,2,22,23.2,145,404,10,7.41E-09,8.83E-09,1.71E-05,49.74,1.49E+08,2.17E+06,1.50E+08,1.10E-03,51.59,1.39E+08
4.25E-07,1.00E-06,2.00E-07,1,23,8,50,180,10,7.75E-09,9.68E-09,3.63E-05,79.85,1.66E+08,2.83E+06,1.67E+08,8.46E-04,49.69,1.34E+08
4.25E-07,1.00E-06,2.50E-07,1,23,8,50,225,10,7.94E-09,9.53E-09,2.87E-05,74.85,1.58E+08,2.54E+06,1.58E+08,8.46E-04,50.3,1.31E+08
4.25E-07,1.00E-06,3.00E-07,1,23,8,50,270,10,8.14E-09,9.50E-09,2.38E-05,69.84,1.50E+08,2.31E+06,1.52E+08,8.46E-04,50.76,1.23E+08
4.25E-07,1.00E-06,3.50E-07,1,23,8,50,315,10,8.34E-09,9.52E-09,2.05E-05,63.99,1.41E+08,2.09E+06,1.43E+08,8.46E-04,51.14,1.17E+08
4.25E-07,1.00E-06,4.00E-07,1,23,8,50,360,10,8.52E-09,9.56E-09,1.83E-05,58.23,1.31E+08,1.90E+06,1.32E+08,8.46E-04,51.48,1.07E+08
4.25E-07,1.00E-06,4.50E-07,1,23,8,50,404,10,8.72E-09,9.61E-09,1.66E-05,52.66,1.21E+08,1.73E+06,1.22E+08,8.46E-04,51.78,1.05E+08
4.25E-07,1.10E-06,2.00E-07,1,23,8.8,55,180,10,7.42E-09,9.44E-09,3.63E-05,80.33,1.79E+08,3.06E+06,1.81E+08,9.22E-04,49.56,1.46E+08
4.25E-07,1.10E-06,2.50E-07,1,23,8.8,55,225,10,7.60E-09,9.26E-09,2.87E-05,75.15,1.71E+08,2.76E+06,1.73E+08,9.22E-04,50.18,1.43E+08
